title,genre,youtube_url,title_clean,lyrics
"Kenny Chesney - No Shoes, No Shirt, No Problems (Official Video)",country,https://www.youtube.com/watch?v=-01jhW_Yzhs,Kenny Chesney No Shoes No Shirt No Problems,
Rascal Flatts - I Won't Let Go (Lyrics),country,https://www.youtube.com/watch?v=Af8mB9ABuJA,Rascal Flatts I Won't Let Go,
Chris Young - Voices (Official Video),country,https://www.youtube.com/watch?v=oLCfb54e_kM,Chris Young Voices,
Kenny Chesney - Anything But Mine (Official Video),country,https://www.youtube.com/watch?v=V6c8a90PWIM,Kenny Chesney Anything But Mine,
Justin Moore - Point At You,country,https://www.youtube.com/watch?v=xbG9vspCeFs,Justin Moore Point At You,
Toby Keith - Should've Been A Cowboy (Official Music Video),country,https://www.youtube.com/watch?v=aIq1LvzSLsk,Toby Keith Should've Been A Cowboy,
Jon Pardi - Up All Night (Official Music Video),country,https://www.youtube.com/watch?v=nqrktVBto4s,Jon Pardi Up All Night,
Keith Urban - We Were Us ft. Miranda Lambert (Official Music Video),country,https://www.youtube.com/watch?v=dlFEJ-Ctpjc,Keith Urban We Were Us ft Miranda Lambert,
Toby Keith - A Little Too Late (Official Music Video),country,https://www.youtube.com/watch?v=nOd2NuHgwew,Toby Keith A Little Too Late,
Josh Turner - Lay Low (Official Music Video),country,https://www.youtube.com/watch?v=924Ryk0jW7g,Josh Turner Lay Low,
George Strait - The Chair (Official Music Video),country,https://www.youtube.com/watch?v=_Nh-NsqBsGE,George Strait The Chair,
Tim McGraw: Don't take the girl - music video (lyrics in description),country,https://www.youtube.com/watch?v=2-TXBniRz1g,Tim McGraw Don't take the girl music video,
Easton Corbin - Lovin' You Is Fun,country,https://www.youtube.com/watch?v=LSTPIUz_QY4,Easton Corbin Lovin' You Is Fun,
Brad Paisley - Water (Official Video),country,https://www.youtube.com/watch?v=1AHnQtY1bg4,Brad Paisley Water,
Fall into Me - Brantley Gilbbert,country,https://www.youtube.com/watch?v=bm1UtTmfTR8,Fall into Me Brantley Gilbbert,
Toby Keith - Whiskey Girl,country,https://www.youtube.com/watch?v=N44pIQ0fJKA,Toby Keith Whiskey Girl,
Train - Bruises ft. Ashley Monroe,country,https://www.youtube.com/watch?v=LmXaaEvnnOQ,Train Bruises ft Ashley Monroe,
We Danced - Brad Paisley,country,https://www.youtube.com/watch?v=nF66dn7woNM,We Danced Brad Paisley,
George Strait - Amarillo By Morning (Official Music Video),country,https://www.youtube.com/watch?v=wtVeDaZxAXo,George Strait Amarillo By Morning,
David Nail - Red Light,country,https://www.youtube.com/watch?v=DXdIcgueM4U,David Nail Red Light,
Joe Nichols - I'll Wait For You,country,https://www.youtube.com/watch?v=yu6HyN-OoDQ,Joe Nichols I'll Wait For You,
Kenny Chesney - Out Last Night (Official Video),country,https://www.youtube.com/watch?v=lRfKfZHUg84,Kenny Chesney Out Last Night,
George Strait - The Seashores Of Old Mexico (Official Music Video - Closed Captioned),country,https://www.youtube.com/watch?v=V-9FdWmZqRQ,George Strait The Seashores Of Old Mexico,
Toby Keith - God Love Her,country,https://www.youtube.com/watch?v=-k_n1ogEbjU,Toby Keith God Love Her,
Trace Adkins - Just Fishin' (Official Music Video),country,https://www.youtube.com/watch?v=IheODRwalEw,Trace Adkins Just Fishin',
Blake Shelton - Goodbye Time (Official Music Video),country,https://www.youtube.com/watch?v=JLn6ZYkGBP0,Blake Shelton Goodbye Time,
"Kenny Chesney, Uncle Kracker - When The Sun Goes Down (Official Video)",country,https://www.youtube.com/watch?v=eGLdbpmXrbQ,Kenny Chesney Uncle Kracker When The Sun Goes Down,
PARMALEE - Close Your Eyes (Music Video),country,https://www.youtube.com/watch?v=IHIy2DcgHKY,PARMALEE Close Your Eyes,
Blake Shelton - My Eyes (ft. Gwen Sebastian) (Official Audio),country,https://www.youtube.com/watch?v=KLWDF4DFbF0,Blake Shelton My Eyes,
Chris Young - You (Official Video),country,https://www.youtube.com/watch?v=J0EtpEdZWZY,Chris Young You,
Brad Paisley - Mud On The Tires (Official Video),country,https://www.youtube.com/watch?v=X6nxHNrIwJA,Brad Paisley Mud On The Tires,
John Michael Montgomery -  Letters from Home Official Music Video,country,https://www.youtube.com/watch?v=X75sVw0xH2c,John Michael Montgomery Letters from Home Official Music Video,
Tim McGraw - One Of Those Nights,country,https://www.youtube.com/watch?v=pJrI8Eqm82E,Tim McGraw One Of Those Nights,
Eric Church - Cold One (Official Music Video),country,https://www.youtube.com/watch?v=BKvE-WoooLE,Eric Church Cold One,
Clay Walker - She Won't Be Lonely Long (Official Music Video),country,https://www.youtube.com/watch?v=E3n9HtxzuBI,Clay Walker She Won't Be Lonely Long,
Mark Wills - I Do (Cherish You) (Official Music Video),country,https://www.youtube.com/watch?v=gBtgcU9DL24,Mark Wills I Do,
Miranda Lambert - Bring Me Down (Official Video),country,https://www.youtube.com/watch?v=rGF9XyDbUYE,Miranda Lambert Bring Me Down,
Dwight Yoakam - Guitars Cadillacs,country,https://www.youtube.com/watch?v=9DkcQ09h2Vo,Dwight Yoakam Guitars Cadillacs,
Pistol Annies - Takin' Pills (Official Video),country,https://www.youtube.com/watch?v=U3nM1-m19bE,Pistol Annies Takin' Pills,
Brad Paisley - Old Alabama ft. Alabama,country,https://www.youtube.com/watch?v=ZDRfrVMrV6Q,Brad Paisley Old Alabama ft Alabama,
Pistol Annies - Hush Hush (Official Video),country,https://www.youtube.com/watch?v=OkvjhWirED8,Pistol Annies Hush Hush,
Easton Corbin - Are You With Me,country,https://www.youtube.com/watch?v=zGCyl_tIJDE,Easton Corbin Are You With Me,
Alan Jackson - Chasin' That Neon Rainbow (Official Music Video),country,https://www.youtube.com/watch?v=WCPpOba2O4g,Alan Jackson Chasin' That Neon Rainbow,
Billy Currington - I Got A Feelin' (Official Music Video),country,https://www.youtube.com/watch?v=xFHBzVZMXk8,Billy Currington I Got A Feelin',
Blake Shelton - The Baby (Official Music Video),country,https://www.youtube.com/watch?v=Jnf82BCQV68,Blake Shelton The Baby,
Blaine Larsen - How Do You Get That Lonely,country,https://www.youtube.com/watch?v=ZdSaI080VXc,Blaine Larsen How Do You Get That Lonely,
Alan Jackson - Someday (Official Music Video),country,https://www.youtube.com/watch?v=8QAa59bMDqQ,Alan Jackson Someday,
Aaron Tippin - You've Got To Stand For Something,country,https://www.youtube.com/watch?v=Z_s-Qk07KxA,Aaron Tippin You've Got To Stand For Something,
[Private video],country,https://www.youtube.com/watch?v=4Phu1jJhVT4,Private video,
Zac Brown Band - Jump Right In (Official Music Video) | Uncaged,country,https://www.youtube.com/watch?v=rb7tbzuGHzw,Zac Brown Band Jump Right In Uncaged,
Tim McGraw - Live Like You Were Dying,country,https://www.youtube.com/watch?v=6xSGLZd9Vg4,Tim McGraw Live Like You Were Dying,
Darryl Worley - I Miss My Friend,country,https://www.youtube.com/watch?v=8zNf4sOO_mg,Darryl Worley I Miss My Friend,
Chris Young - Neon (Official Video),country,https://www.youtube.com/watch?v=il3a7iM8NHM,Chris Young Neon,
Miranda Lambert - Vice (Official Audio),country,https://www.youtube.com/watch?v=XxQz2P6X9Fg,Miranda Lambert Vice,
"Bertie Higgins - ""Key Largo"" (Official Music Video)",country,https://www.youtube.com/watch?v=Ru2tsT32pHA,Bertie Higgins Key Largo,
Sara Evans - You'll Always Be My Baby,country,https://www.youtube.com/watch?v=6vIzbK29Etw,Sara Evans You'll Always Be My Baby,
Joe Nichols - The Impossible,country,https://www.youtube.com/watch?v=ce-pUKsJM6w,Joe Nichols The Impossible,
Julie Roberts - Break Down Here,country,https://www.youtube.com/watch?v=BrG1NUZa5Bs,Julie Roberts Break Down Here,
Brad Paisley - I Wish You'd Stay,country,https://www.youtube.com/watch?v=MV-kzLZs650,Brad Paisley I Wish You'd Stay,
Lee Ann Womack - I May Hate Myself In The Morning,country,https://www.youtube.com/watch?v=gS35hISn7x0,Lee Ann Womack I May Hate Myself In The Morning,
Brad Paisley - Country Nation,country,https://www.youtube.com/watch?v=4tjg5c7Wo4g,Brad Paisley Country Nation,
Blake Shelton - Nobody But Me (Official Music Video),country,https://www.youtube.com/watch?v=g28aHREt_bE,Blake Shelton Nobody But Me,
Zac Brown Band - No Hurry (Official Music Video),country,https://www.youtube.com/watch?v=TZBR0yh3CO4,Zac Brown Band No Hurry,
Tim McGraw- Where The Green Grass Grows,country,https://www.youtube.com/watch?v=-aENJoceTXA,Tim McGraw Where The Green Grass Grows,
Brad Paisley - Welcome To The Future (Official Video),country,https://www.youtube.com/watch?v=Y0Yg9wjctRw,Brad Paisley Welcome To The Future,
Zac Brown Band – Free (Official Music Video),country,https://www.youtube.com/watch?v=yAuwqm0IjlA,Zac Brown Band Free,
Kenny Chesney - Back Where I Come From,country,https://www.youtube.com/watch?v=KxeocgQIj4Q,Kenny Chesney Back Where I Come From,
Kenny Chesney - She's Got It All (Official Video),country,https://www.youtube.com/watch?v=vBq0HPOGdvQ,Kenny Chesney She's Got It All,
Greg Bates - Did It For The Girl,country,https://www.youtube.com/watch?v=6T8YinDHuBk,Greg Bates Did It For The Girl,
Kenny Chesney - I Lost It (Official Video),country,https://www.youtube.com/watch?v=6XqpNmTZes4,Kenny Chesney I Lost It,
Sunny Sweeney - From A Table Away,country,https://www.youtube.com/watch?v=KLOmpgLmtP0,Sunny Sweeney From A Table Away,
Tyler Farr - Better in Boots,country,https://www.youtube.com/watch?v=_QONcShGKCI,Tyler Farr Better in Boots,
Josh Kelley - Georgia Clay,country,https://www.youtube.com/watch?v=AqdcOnFBSIY,Josh Kelley Georgia Clay,
Edens Edge - Amen,country,https://www.youtube.com/watch?v=odsGzafXAYQ,Edens Edge Amen,
Darryl Worley - Have You Forgotten?,country,https://www.youtube.com/watch?v=p6yLQRF-cEU,Darryl Worley Have You Forgotten,
Miranda Lambert - New Strings (Official Video),country,https://www.youtube.com/watch?v=4cKNxXfWxJ4,Miranda Lambert New Strings,
Joe Nichols - If Nobody Believed In You,country,https://www.youtube.com/watch?v=-zNUCRRBAHs,Joe Nichols If Nobody Believed In You,
Craig Morgan - This Ole Boy,country,https://www.youtube.com/watch?v=imMGsbwrl38,Craig Morgan This Ole Boy,
Let Me Down Easy - Billy Currington (lyrics),country,https://www.youtube.com/watch?v=6GAlMSWX5eI,Let Me Down Easy Billy Currington,
Terri Clark - Girls Lie Too,country,https://www.youtube.com/watch?v=plJMQeKpz40,Terri Clark Girls Lie Too,
Blake Shelton and Miranda Lambert - You're The Reason God Made Oklahoma,country,https://www.youtube.com/watch?v=bF-YE_zFBzI,Blake Shelton and Miranda Lambert You're The Reason God Made Oklahoma,
Joe Nichols - Brokenheartsville,country,https://www.youtube.com/watch?v=qJtA-KqK_Lo,Joe Nichols Brokenheartsville,
Toby Keith - Who's That Man (Official Music Video),country,https://www.youtube.com/watch?v=OIjsSu_I4So,Toby Keith Who's That Man,
Randy Travis - On The Other Hand,country,https://www.youtube.com/watch?v=7s9q4An6rMA,Randy Travis On The Other Hand,
Toby Keith - High Maintenance Woman,country,https://www.youtube.com/watch?v=3HfsBqNxp1Y,Toby Keith High Maintenance Woman,
Billy Currington - Love Done Gone (Official Music Video - Closed Captioned),country,https://www.youtube.com/watch?v=3d1T0UcsUN0,Billy Currington Love Done Gone,
George Strait - Here For A Good Time (Official Audio),country,https://www.youtube.com/watch?v=Sl3lcTZN7fI,George Strait Here For A Good Time,
Kenny Chesney - That's Why I'm Here (Official Video),country,https://www.youtube.com/watch?v=jqo0aVgKHRo,Kenny Chesney That's Why I'm Here,
Peter Pan Lyrics - Kelsea Ballerini,country,https://www.youtube.com/watch?v=p0rAkWh6Gss,Peter Pan Lyrics Kelsea Ballerini,
George Strait - Living For The Night,country,https://www.youtube.com/watch?v=Gk2C1G9-dYs,George Strait Living For The Night,
Miranda Lambert - Me and Charlie Talking (Official Video),country,https://www.youtube.com/watch?v=2EGabHDMUN0,Miranda Lambert Me and Charlie Talking,
Chris Stapleton - Your Man,country,https://www.youtube.com/watch?v=vhzpFrNG9DA,Chris Stapleton Your Man,
Kenny Chesney - Living In Fast Forward (Official Video),country,https://www.youtube.com/watch?v=YApDcvIhlWw,Kenny Chesney Living In Fast Forward,
Alan Jackson - It Must Be Love,country,https://www.youtube.com/watch?v=lLahdT6wn40,Alan Jackson It Must Be Love,
Gary Allan - The One,country,https://www.youtube.com/watch?v=NP-wutmgmQ8,Gary Allan The One,
Eric Church - Over When It's Over (Live Performance Video),country,https://www.youtube.com/watch?v=102HX7VMaeY,Eric Church Over When It's Over,
"Clay Walker - ""Fall""",country,https://www.youtube.com/watch?v=cytTA8rbVYE,Clay Walker Fall,
Miranda Lambert - Dead Flowers,country,https://www.youtube.com/watch?v=yej7_IcACB0,Miranda Lambert Dead Flowers,
George Strait - When Did You Stop Loving Me,country,https://www.youtube.com/watch?v=zx2naoD045M,George Strait When Did You Stop Loving Me,
Toby Keith - Wish I Didn't Know Now (Official Music Video),country,https://www.youtube.com/watch?v=FeBGuLK5Pgc,Toby Keith Wish I Didn't Know Now,
Kenny Chesney - Shiftwork (Official Video),country,https://www.youtube.com/watch?v=VfiJEfBNRqg,Kenny Chesney Shiftwork,
George Strait - The Cowboy Rides Away,country,https://www.youtube.com/watch?v=4AnTe663mrY,George Strait The Cowboy Rides Away,
My Best Friend~Tim McGraw Lyrics,country,https://www.youtube.com/watch?v=OTvxq8IfRMs,My Best FriendTim McGraw Lyrics,
I'm Sorry-Blake Shelton,country,https://www.youtube.com/watch?v=aQKPkoQa2Ps,I'm SorryBlake Shelton,
Kenny Chesney - When I See This Bar,country,https://www.youtube.com/watch?v=CWZe6YoHYIg,Kenny Chesney When I See This Bar,
Carrying Your Love With Me - George Strait,country,https://www.youtube.com/watch?v=Q8ljQG_iT5o,Carrying Your Love With Me George Strait,
Baby Blue - George Strait,country,https://www.youtube.com/watch?v=rcE_xaoeC1Y,Baby Blue George Strait,
Toby Keith - My List,country,https://www.youtube.com/watch?v=-uDxF5q0V9s,Toby Keith My List,
Gretchen Wilson - Come To Bed (Featuring John Rich),country,https://www.youtube.com/watch?v=wzvUpUK_IXw,Gretchen Wilson Come To Bed,
Mark Wills - 19 Somethin' (Version 1),country,https://www.youtube.com/watch?v=sm--KJk-kgw,Mark Wills 19 Somethin',
Miranda Lambert - All Kinds of Kinds,country,https://www.youtube.com/watch?v=02X8bX_EBv4,Miranda Lambert All Kinds of Kinds,
Jason Sturgeon - Simple Life - Official Music Video,country,https://www.youtube.com/watch?v=12Fn9m2Nf34,Jason Sturgeon Simple Life Official Music Video,
Mark Wills - Back At One,country,https://www.youtube.com/watch?v=KY-Iy65JpXo,Mark Wills Back At One,
Toby Keith - He Ain't Worth Missing,country,https://www.youtube.com/watch?v=NGDPvlxcpIE,Toby Keith He Ain't Worth Missing,
Craig Campbell - Family Man (Official Music Video),country,https://www.youtube.com/watch?v=Dx02b3GsXqM,Craig Campbell Family Man,
Kenny Chesney - Old Blue Chair,country,https://www.youtube.com/watch?v=H3-_omoYPsI,Kenny Chesney Old Blue Chair,
Andy Griggs - You Won't Ever Be Lonely (Official Video),country,https://www.youtube.com/watch?v=P_xsyYCYIY4,Andy Griggs You Won't Ever Be Lonely,
Toby Keith - Get Drunk And Be Somebody,country,https://www.youtube.com/watch?v=FA1oQu6z5oo,Toby Keith Get Drunk And Be Somebody,
Alan Jackson - Hard Hat And A Hammer (Official Music Video),country,https://www.youtube.com/watch?v=CwQ5FKX02kg,Alan Jackson Hard Hat And A Hammer,
The Mavericks - Back In Your Arms Again,country,https://www.youtube.com/watch?v=ypJ3dP7qCpE,The Mavericks Back In Your Arms Again,
Phil Vassar - Just Another Day In Paradise,country,https://www.youtube.com/watch?v=QR4Y6Ll0DwA,Phil Vassar Just Another Day In Paradise,
Brandi Carlile - Turpentine,country,https://www.youtube.com/watch?v=SSmE0BBOwSg,Brandi Carlile Turpentine,
Kenny Chesney - You Had Me From Hello,country,https://www.youtube.com/watch?v=dChnfK4T4OA,Kenny Chesney You Had Me From Hello,
Mark Wills - She's In Love,country,https://www.youtube.com/watch?v=c8hdsU5fMqU,Mark Wills She's In Love,
George Strait - I Cross My Heart,country,https://www.youtube.com/watch?v=7ePnhuWiVbc,George Strait I Cross My Heart,
Brad Paisley - Wrapped Around,country,https://www.youtube.com/watch?v=Tbe9mCVYL54,Brad Paisley Wrapped Around,
Kacey Musgraves - Biscuits (Official Audio),country,https://www.youtube.com/watch?v=E598KjYyBJI,Kacey Musgraves Biscuits,
Alan Jackson - Precious Memories (Official Music Video),country,https://www.youtube.com/watch?v=dhGOFC3kPDc,Alan Jackson Precious Memories,
"Darryl Worley, Sounds Like Life To Me - OFFICIAL VIDEO",country,https://www.youtube.com/watch?v=Geg6_-3jPzI,Darryl Worley Sounds Like Life To Me OFFICIAL VIDEO,
Brandi Carlile - That Year,country,https://www.youtube.com/watch?v=4R2efYK36z8,Brandi Carlile That Year,
Brad Paisley - American Saturday Night,country,https://www.youtube.com/watch?v=tvdoKvHYxcA,Brad Paisley American Saturday Night,
Alan Jackson - I Want To Stroll Over Heaven With You,country,https://www.youtube.com/watch?v=h7FSLheFb94,Alan Jackson I Want To Stroll Over Heaven With You,
Brandi Carlile - Dreams,country,https://www.youtube.com/watch?v=MSBl8zD9J_M,Brandi Carlile Dreams,
Brad Paisley - Who Needs Pictures,country,https://www.youtube.com/watch?v=zWM5P2GgT_E,Brad Paisley Who Needs Pictures,
Engelbert  Am I That Easy To Forget-2009,country,https://www.youtube.com/watch?v=dDyLs7_aMtE,Engelbert Am I That Easy To Forget2009,
Toby Keith - She Never Cried Infront of Me,country,https://www.youtube.com/watch?v=4Mmwguog9S4,Toby Keith She Never Cried Infront of Me,
Toby Keith - I'm Just Talkin' About Tonight,country,https://www.youtube.com/watch?v=wMKTB95-LVk,Toby Keith I'm Just Talkin' About Tonight,
TOBY KEITH'S Drinks After Work (Lyric Video) HD,country,https://www.youtube.com/watch?v=B5KeKcglSQs,TOBY KEITH'S Drinks After Work HD,
Scotty McCreery - Please Remember Me (Lyric Video),country,https://www.youtube.com/watch?v=UvRN4NZdzGM,Scotty McCreery Please Remember Me,
Toby Keith - Crash Here Tonight,country,https://www.youtube.com/watch?v=PFZ9c_n4234,Toby Keith Crash Here Tonight,
George Strait - If I Know Me (Official Music Video),country,https://www.youtube.com/watch?v=VvN4ThH66AY,George Strait If I Know Me,
Alan Jackson - From a Distance,country,https://www.youtube.com/watch?v=2PM8_Ebit6w,Alan Jackson From a Distance,
Tim McGraw - Top Of The World (Live),country,https://www.youtube.com/watch?v=QRY-ca7sTT0,Tim McGraw Top Of The World,
Zac Brown Band- Day That I Die W/Lyrics,country,https://www.youtube.com/watch?v=eGtcmhQ9pAk,Zac Brown Band Day That I Die WLyrics,
Jon Wolfe - That Girl In Texas (Official Music Video),country,https://www.youtube.com/watch?v=U5HtgNbdvgM,Jon Wolfe That Girl In Texas,
[Deleted video],country,https://www.youtube.com/watch?v=YUqXWWb_ifA,Deleted video,
Eric Church - A Man Who Was Gonna Die Young (Official Music Video),country,https://www.youtube.com/watch?v=UzK_03Eu6xk,Eric Church A Man Who Was Gonna Die Young,
Laura Bell Bundy - Kentucky Dirty,country,https://www.youtube.com/watch?v=R97oxGwNV8g,Laura Bell Bundy Kentucky Dirty,
Jerrod Niemann - One More Drinkin' Song,country,https://www.youtube.com/watch?v=dLgUrdTS1ps,Jerrod Niemann One More Drinkin' Song,
All my Ex's live in Texas- George Strait,country,https://www.youtube.com/watch?v=Jk7uXaNuWNE,All my Ex's live in Texas George Strait,
